publication_uniqueID,articletype,count_authors,Publication Date,Category Normalized Citation Impact
Pub49151,Article,4,2000,0.1735
Pub92586,Article,15,2016,2.1522
Pub48457,Article,8,2016,1.2575
Pub17557,Article,19,2012,0.2319
Pub59972,Review,3,2002,0.0739
Pub35405,Article,6,2011,0.2105
Pub60493,Article,4,2012,0.3043
Pub82448,Article,2,1999,0.142
Pub41089,Article,7,2004,0.0884
Pub49345,Review,3,2016,0.2771
Pub75670,Article,2,1997,0.1393
Pub46864,Article,6,2014,0.4545
Pub24583,Article,5,2005,0.1227
Pub16871,Article,6,2011,0.4021
Pub26392,Article,8,2015,0.7295
Pub42016,Article,6,2011,0.4479
Pub73278,Article,5,2005,0.1347
Pub06802,Article,7,2002,0.1743
Pub88864,Article,11,2012,0.3043
Pub45340,Article,9,2015,1.1158
Pub37998,Letter,3,1999,0.3717
Pub81649,Article,3,1997,0.1927
Pub35921,Article,4,2006,0.1539
Pub75532,Article,5,2013,0.3844
Pub77972,Review,2,2006,0.0799
Pub26403,Article,2,2015,2.1351
Pub82904,Article,4,2013,0.2969
Pub83322,Article,1,2011,0.1626
Pub18933,Article,20,2014,0.6629
Pub81033,Article,12,2016,1.674
Pub44239,Article,4,1999,0.0942
Pub18208,Article,8,2016,2.0472
Pub89680,Article,5,2000,0.2868
Pub94997,Article,7,2017,9.474
Pub45145,Article,5,2011,0.4971
Pub07015,Review,5,2012,0.23
Pub40042,Article,2,2006,0.2534
Pub31933,Article,4,2017,1.8235
Pub48123,Article,14,2016,1.0236
Pub91666,Article,10,2014,0.4637
Pub90809,Article,4,2009,0.1644
Pub09216,Article,16,2011,0.228
Pub71520,Article,6,2015,0.4648
Pub05159,Article,3,2011,0.297
Pub17007,Article,9,2015,2.0208
Pub34919,Letter,7,2008,2.6748
Pub04382,Editorial Material,3,2004,1.9234
Pub25896,Article,7,2010,0.2483
Pub98102,Article,10,2009,0.1035
Pub35233,Article,3,2010,0.2105
Pub42605,Article,3,2014,0.8232
Pub67875,Article,3,2005,0.1347
Pub10988,Article,13,2011,0.4571
Pub16381,Article,9,2014,0.6768
Pub56208,Article,3,2012,0.3956
Pub49289,Article,3,2012,0.3043
Pub10192,Article,12,2015,0.5679
Pub04732,Article,5,2016,1.1167
Pub01634,Article,4,2011,0.4036
Pub45706,Article,4,2010,0.2527
Pub46259,Article,5,2011,0.4231
Pub35265,Article,2,2010,0.2209
Pub39025,Editorial Material,16,2015,5.0782
Pub43982,Editorial Material,4,2008,0.8415
Pub68405,Article,9,2011,0.275
Pub92268,Article,21,2013,0.3524
Pub44222,Article,7,2009,0.3922
Pub23419,Article,7,2014,0.5007
Pub01350,Article,48,2004,0.1374
Pub23140,Article,23,2016,1.8373
Pub94711,Article,11,2011,0.2168
Pub66571,Article,7,2015,1.1119
Pub54971,Article,3,2012,0.4557
Pub90529,Article,2,2009,0.3194
Pub64704,Article,7,2016,0.9735
Pub51003,Article,2,2009,0.2433
Pub99546,Article,8,1999,0.1025
Pub91115,Article,3,2001,0.1088
Pub72871,Article,7,2016,1.1333
Pub73011,Article,8,2016,2.3622
Pub25029,Article,3,2011,0.255
Pub48559,Review,3,2007,0.0638
Pub24703,Article,7,2015,0.7863
Pub97985,Article,10,2013,0.2664
Pub98701,Article,2,1998,0.1396
Pub21013,Article,13,2017,7.1565
Pub91794,Editorial Material,4,2011,0.8604
Pub22159,Letter,10,2016,4.1008
Pub06961,Article,2,2014,0.564
Pub03707,Article,3,2013,0.2306
Pub05937,Article,2,2010,0.1793
Pub24342,Article,15,2016,1.298
Pub49904,Article,19,2013,0.2242
Pub90795,Article,11,2015,0.4757
Pub87305,Article,4,2008,0.1857
Pub22583,Article,4,2014,0.5088
Pub52930,Article,11,2015,0.6949
Pub47370,Article,43,2017,13.5015
Pub78411,Article,4,2014,0.2777
Pub59196,Article,7,2016,2.2674
Pub85431,Article,6,2001,0.075
Pub09267,Article,4,2012,0.5037
Pub98906,Article,13,2016,2.3358
Pub88846,Article,13,2016,1.1024
Pub56479,Article,4,2000,0.165
Pub05414,Article,4,1998,0.226
Pub29102,Article,5,2001,0.1573
Pub85027,Article,5,2014,0.5007
Pub16682,Article,2,2001,0.2001
Pub61884,Article,2,2003,0.2047
Pub59152,Editorial Material,2,2004,0.4369
Pub23770,Article,5,2011,0.3292
Pub54207,Article,4,2013,0.1206
Pub41081,Article,9,2011,0.2104
Pub03784,Article,8,2013,0.2554
Pub32289,Article,4,2016,1.7681
Pub72189,Article,5,2006,0.181
Pub86729,Article,2,2006,0.181
Pub78892,Article,12,2017,8.1199
Pub79739,Article,10,2014,1.0665
Pub18311,Article,8,2013,0.2053
Pub87734,Article,10,2016,0.781
Pub42989,Review,1,1999,0.1017
Pub13320,Article,5,2012,0.211
Pub40774,Article,5,2015,0.8421
Pub12914,Article,4,1996,0.1563
Pub65183,Article,12,2008,0.1052
Pub63234,Review,4,2016,0.6269
Pub09668,Review,2,1998,0.042
Pub01602,Article,4,2017,2.0292
Pub05202,Article,6,2013,0.3152
Pub31947,Article,5,2008,0.1468
Pub06459,Article,9,2016,2.7389
Pub53915,Article,3,2011,1.4019
Pub91372,Article,3,1999,0.0785
Pub60300,Review,3,2015,0.4743
Pub58609,Article,4,2013,0.1602
Pub97539,Article,12,2014,0.4228
Pub52941,Software Review,7,2016,1.2773
Pub32603,Article,4,2000,0.1239
Pub11531,Article,14,2016,1.1333
Pub16614,Letter,3,2016,8.6821
Pub64469,Article,3,2009,0.5007
Pub08012,Article,5,2013,0.3831
Pub67564,Article,3,2005,0.1181
Pub74067,Article,2,2010,0.1967
Pub00335,Editorial Material,2,2006,0.4502
Pub88847,Article,16,2017,4.5495
Pub59936,Review,4,2001,0.0341
Pub80629,Article,2,1998,0.1652
Pub69780,Article,3,2013,0.5072
Pub43890,Article,11,2016,3.0555
Pub82445,Article,4,1997,0.0963
Pub36068,Article,5,2015,0.4732
Pub55343,Review,3,1998,0.0856
Pub63415,Article,5,2008,0.1263
Pub05800,Article,9,2014,0.3113
Pub07297,Article,6,2013,0.2039
Pub31731,Article,4,1999,0.2418
Pub21893,Article,8,2016,2.6983
Pub55114,Article,2,2008,0.1797
Pub93738,Software Review,5,2015,0.7179
Pub58720,Article,6,2015,0.7427
Pub84657,Article,12,2016,1.6849
Pub28475,Article,13,2016,0.4653
Pub43204,Article,4,2012,0.3043
Pub65855,Article,10,2011,0.2138
Pub25047,Article,9,2015,0.623
Pub74420,Article,5,1998,0.3082
Pub18326,Article,6,2009,0.2451
Pub87620,Article,2,2015,1.3606
Pub38721,Article,6,2012,0.3465
Pub61443,Article,12,2015,0.4655
Pub24661,Article,10,2017,5.9215
Pub30930,Editorial Material,2,2007,0.4657
Pub30524,Article,8,2012,0.213
Pub18081,Article,16,2017,6.6801
Pub72855,Article,7,2016,1.6526
Pub89065,Article,10,2015,0.5653
Pub45169,Review,3,2015,0.3499
Pub99629,Article,12,2013,0.2331
Pub91339,Article,2,1996,0.14
Pub44112,Review,2,2014,0.4951
Pub31071,Article,2,1995,0.2103
Pub20837,Article,2,1999,0.1042
Pub73414,Article,7,2014,0.5069
Pub69242,Article,5,1998,0.2479
Pub68261,Article,3,1999,0.0942
Pub60688,Article,5,2013,0.2563
Pub16404,Article,4,2012,0.2172
Pub62904,Article,9,2016,2.028
Pub65639,Article,9,2016,0.8092
Pub84606,Editorial Material,2,2007,0.2673
Pub84264,Review,5,2015,0.1522
Pub38905,Article,11,2017,55.0828
Pub13974,Article,25,2016,2.7035
Pub59154,Article,10,2016,0.8113
Pub69021,Article,7,2009,0.1369
Pub57240,Article,3,2009,0.1141
Pub18949,Article,5,2008,0.1673
Pub32311,Article,5,2009,0.1096
Pub58661,Article,16,2016,2.5806
Pub55406,Article,2,2016,0.21
Pub52891,Editorial Material,10,2013,0.8917
Pub59662,Article,12,2014,0.7799
Pub47152,Article,5,2015,0.4369
Pub96844,Article,5,2005,0.2133
Pub67033,Article,7,2016,0.8786
Pub40369,Review,3,2016,0.9925
Pub05569,Article,5,2016,1.4196
Pub72192,Article,3,1996,0.1656
Pub36688,Article,3,2002,0.0914
Pub67859,Article,16,2015,0.6563
Pub59363,Article,3,2005,0.104
Pub70549,Article,4,1998,0.1292
Pub83829,Article,6,1996,0.0785
Pub96835,Article,3,2013,0.3156
Pub29125,Proceedings Paper,5,1994,1.6319
Pub90220,Note,2,1994,0.1552
Pub89348,Article,6,1994,0.2475
Pub61456,Article,2,2001,0.0883
Pub13640,Article,10,2016,2.3255
Pub59642,Article,6,2014,0.4002
Pub36541,Article,5,2016,0.2839
Pub37530,Article,9,2016,1.1358
Pub45958,Article,9,2016,0.5175
Pub84122,Meeting Abstract,3,2001,12.0582
Pub57055,Article,2,2011,0.3344
Pub60696,Article,5,2016,2.4672
Pub25580,Article,2,2010,0.1362
Pub20070,Article,8,2015,1.4853
Pub88906,Article,8,2013,0.2758
Pub25447,Article,5,2015,0.3058
Pub71384,Article,4,2007,0.3111
Pub37857,Article,6,2013,0.2673
Pub43240,Article,8,2010,0.4356
Pub59955,Article,4,2015,0.7819
Pub93508,Article,8,2012,0.3043
Pub92349,Article,4,2013,0.6385
Pub88144,Article,19,2016,1.1333
Pub17236,Article,5,2011,0.2279
Pub18957,Letter,3,2010,3.0471
Pub24279,Article,3,2008,0.1601
Pub31417,Review,3,2014,0.1162
Pub59353,Article,2,1996,0.1143
Pub10879,Article,10,2016,1.0173
Pub35626,Article,2,2004,0.0736
Pub51718,Article,6,2011,0.4187
Pub05107,Article,13,2017,2.897
Pub41174,Article,15,2016,0.4197
Pub73256,Proceedings Paper,4,2007,5.6074
Pub81315,Review,4,2016,0.8618
Pub95033,Article,6,2014,0.3031
Pub84629,Review,3,2009,0.0441
Pub13499,Article,5,2016,1.0547
Pub15435,Review,3,2014,0.373
Pub12183,Article,10,2015,0.3706
Pub64799,Article,8,2012,0.1972
Pub95617,Article,2,2015,1.1358
Pub13120,Article,2,2016,0.5841
Pub81449,Article,4,1997,0.0548
Pub97388,Article,3,2013,0.2306
Pub14748,Article,5,2009,0.1369
Pub82737,Article,5,2014,0.23
Pub88170,Article,7,2015,0.8737
Pub79810,Article,6,2008,0.1684
Pub41716,Article,10,2017,2.5041
Pub35237,Review,2,2015,0.2579
Pub32789,Article,8,2012,0.1826
Pub19578,Article,3,2014,0.2793
Pub30841,Article,3,1998,0.1063
Pub24545,Review,3,2016,0.6814
Pub10827,Review,1,2007,0.1525
Pub64592,Article,12,2014,0.6655
Pub44036,Article,4,2015,0.4805
Pub70883,Article,6,2015,1.3233
Pub47283,Article,9,2015,0.5057
Pub83008,Meeting Abstract,5,2009,20.37
Pub70193,Article,3,2009,0.1498
Pub02715,Article,7,2012,0.1659
Pub43788,Article,3,2003,0.1106
Pub82247,Article,5,2002,0.1187
Pub29331,Article,11,2015,0.6007
Pub07032,Review,2,2017,0.7196
Pub65729,Article,5,2007,0.1555
Pub02393,Article,8,2010,0.344
Pub91318,Editorial Material,9,2015,3.2877
Pub35480,Article,7,2016,0.7344
Pub81099,Article,7,2017,2.6646
Pub12158,Article,10,2017,2.2379
Pub74452,Article,6,2014,0.6239
Pub80271,Article,5,2013,0.1998
Pub47130,Article,2,1998,0.1133
Pub80245,Article,4,2013,0.3663
Pub30338,Article,8,2015,1.0485
Pub96013,Article,5,2010,0.3228
Pub43590,Article,8,2013,0.2997
Pub63646,Article,4,1998,0.0629
Pub66623,Article,6,2015,0.9611
Pub86703,Article,5,2015,0.4523
Pub62526,Article,1,2015,0.7427
Pub67611,Article,4,2015,0.2498
Pub39875,Article,7,2015,0.417
Pub07571,Editorial Material,13,2011,2.7466
Pub30464,Article,4,1996,0.0993
Pub03647,Article,4,2015,1.862
Pub28428,Article,5,2010,0.1511
Pub29772,Article,5,2016,4.9869
Pub71412,Article,2,2013,0.2973
Pub24489,Review,3,2013,0.1082
Pub38893,Article,5,2001,0.1424
Pub67320,Article,5,2016,0.6049
Pub36064,Article,8,2015,0.8176
Pub33895,Review,7,2016,0.3593
Pub55003,Article,4,2002,0.0581
Pub54270,Article,6,2014,0.39
Pub86290,Article,3,1998,0.0706
Pub45091,Article,6,2015,0.5559
Pub36549,Article,27,2017,8.4117
Pub27199,Article,5,2012,0.1205
Pub64916,Article,8,2010,0.1738
Pub10686,Article,7,2014,0.273
Pub67338,Article,6,2014,0.2759
Pub55362,Article,11,2015,0.3495
Pub67748,Article,7,2010,0.1444
Pub74846,Article,11,2016,0.3245
Pub30289,Review,5,2015,0.8916
Pub42770,Editorial Material,2,2016,4.0808
Pub83781,Article,3,2008,0.3464
Pub95868,Article,4,2012,0.174
Pub19890,Article,6,2016,0.7795
Pub53295,Article,2,2012,0.1539
Pub73133,Article,7,2017,0.8547
Pub42156,Article,4,2011,0.0902
Pub44206,Article,8,2010,0.0962
Pub68282,Article,11,2016,2.2927
Pub32985,Article,4,2015,0.4141
Pub92977,Article,4,2003,0.0478
Pub59610,Article,6,1997,0.1166
Pub62529,Article,7,2015,1.432
Pub51088,Article,6,2013,0.2883
Pub23558,Article,32,2017,2.2748
Pub37117,Article,3,2011,0.1794
Pub71287,Article,4,2008,0.0842
Pub60589,Article,3,2015,0.6616
Pub76602,Review,2,2015,0.18
Pub31069,Article,4,2003,0.631
Pub56975,News Item,2,2004,3.9752
Pub81019,Article,4,2017,10.5702
Pub37844,Article,4,2000,0.0453
Pub62986,Article,9,2007,0.0663
Pub63963,Article,10,2017,2.7511
Pub71277,Article,3,2000,0.1164
Pub74514,Article,7,2015,0.2355
Pub27888,Article,3,2017,0.5603
Pub78805,Article,3,2010,0.0874
Pub99142,Article,3,2007,0.0663
Pub67604,Article,7,1999,0.0827
Pub36370,Article,5,2016,1.1167
Pub71286,Article,3,2007,0.1555
Pub95891,Article,10,2017,1.7674
Pub57087,Editorial Material,2,2014,0.6024
Pub20913,Article,7,2012,0.0923
Pub15489,Article,5,2011,0.6732
Pub46884,Article,3,2013,0.2419
Pub20065,Editorial Material,2,2004,0.1762
Pub61336,Review,3,2016,0.4235
Pub94735,Article,10,2016,1.6105
Pub65780,Article,14,2017,2.2134
Pub21412,Article,10,2001,0.703
Pub79374,Article,5,1997,0.0411
Pub02585,Article,3,2011,0.2135
Pub81636,Article,14,2016,0.6049
Pub63317,Article,7,2015,0.7834
Pub65049,Article,3,2002,0.0516
Pub07724,Article,3,2012,0.1275
Pub93285,Article,10,2016,0.9328
Pub75958,Review,4,1999,0.0216
Pub69976,Article,2,2003,0.0664
Pub07383,Article,11,2017,2.0404
Pub59364,Editorial Material,2,2016,0.6328
Pub24638,Article,7,2004,0.0926
Pub86132,Article,4,2004,0.0926
Pub12620,Article,6,1999,0.0515
Pub38072,Article,7,2016,1.1923
Pub36077,Review,2,2015,0.2719
Pub39822,Article,4,2017,0.5741
Pub73562,Article,11,2016,1.3123
Pub37317,Article,13,2014,0.339
Pub58269,Article,2,2017,0.9539
Pub99975,Article,2,2016,0.5508
Pub25965,Article,5,2015,0.4807
Pub31263,Article,7,2016,1.0138
Pub22865,Article,6,2014,0.2098
Pub19165,Article,5,2017,2.2431
Pub39004,Article,9,2015,0.4996
Pub17836,Article,5,2013,0.3273
Pub61355,Article,9,2017,3.0086
Pub99912,Letter,3,2008,1.8217
Pub42894,Article,13,2016,1.1549
Pub93804,Article,4,2015,0.3392
Pub39847,Article,1,1998,0.0609
Pub44813,Article,4,1997,0.0967
Pub60554,Editorial Material,2,2014,0.8869
Pub90108,Article,3,2013,0.1607
Pub99042,Review,2,2008,0.038
Pub15375,Article,8,2016,1.0789
Pub86202,News Item,4,2012,2.3051
Pub67951,Article,11,2016,3.5001
Pub05223,Review,2,1996,0.0366
Pub43187,Proceedings Paper,4,2010,1.0663
Pub72539,Article,9,2014,0.6295
Pub36801,Review,4,2016,0.67
Pub17477,Article,4,2017,29.6338
Pub11498,Article,5,2015,0.1586
Pub70207,Article,19,2015,0.4545
Pub78384,Article,8,2012,0.1826
Pub47425,Article,14,2016,0.8399
Pub28266,Article,10,2013,0.2242
Pub88374,Article,6,2009,0.3011
Pub59581,Article,5,2012,0.3777
Pub16643,Article,7,2017,3.643
Pub35606,Article,9,2015,0.4557
Pub75139,Article,9,2017,3.2075
Pub04245,Article,9,2011,0.1465
Pub98500,Article,2,2000,0.0605
Pub05099,Article,3,2012,0.1506
Pub08045,Article,7,2016,0.2803
Pub44797,Article,9,2017,1.9412
Pub39052,Article,9,2016,2.3642
Pub73247,Article,2,2015,0.5242
Pub76808,Article,9,2016,0.7349
Pub30811,Article,7,2016,0.1575
Pub28941,Article,2,2004,0.1163
Pub51230,Review,5,2016,1.0736
Pub76049,Review,3,2013,0.0859
Pub94651,Article,6,2016,1.0653
Pub92236,News Item,2,2006,2.8323
Pub61637,Article,3,2010,0.1708
Pub23063,Article,2,2015,0.6507
Pub85830,Article,4,2013,0.1281
Pub26524,Article,4,2016,1.0453
Pub63311,Article,5,2014,0.5582
Pub76781,Article,3,2003,0.0877
Pub40535,Review,5,2016,0.5257
Pub00581,Article,9,2015,0.6993
Pub04647,Article,9,2017,1.9638
Pub97297,Review,8,2014,0.1217
Pub99987,Article,16,2017,1.0473
Pub71504,Article,4,2015,0.1903
Pub42644,Article,2,2011,0.1623
Pub12069,Editorial Material,2,2009,0.1838
Pub90362,Article,5,2015,0.1775
Pub81999,Article,7,2017,2.4271
Pub86841,Article,9,2014,0.3138
Pub93910,Article,12,2017,13.5499
Pub01052,Article,4,2017,1.2941
Pub06378,Article,7,2016,0.9334
Pub53983,Editorial Material,2,1997,0.1344
Pub90070,Review,6,2017,0.0533
Pub63350,Article,7,2015,0.4805
Pub08650,Article,4,2011,0.128
Pub44142,Letter,6,2005,0.4941
Pub55279,Review,3,2016,1.025
Pub07100,Article,4,2016,0.4724
Pub28422,Article,8,2014,0.4685
Pub35033,Article,3,2013,0.1277
Pub17990,Article,4,2016,0.3675
Pub28808,Article,4,1998,0.1658
Pub66269,Article,5,2016,0.9462
Pub47704,Article,5,2012,0.0986
Pub39507,Article,3,2012,0.0986
Pub33511,Article,3,2013,0.0984
Pub92998,Article,5,2013,0.2606
Pub48150,Review,6,2014,0.0678
Pub85306,Article,2,2011,0.0813
Pub99387,Review,4,2017,1.3329
Pub04797,Article,4,2007,0.0576
Pub10101,Article,2,2011,0.1552
Pub36245,Article,6,2014,0.117
Pub39563,Article,6,2007,0.0778
Pub00760,Article,4,1997,0.0644
Pub61956,Article,6,2012,0.1972
Pub98224,Article,3,2016,0.2023
Pub57380,Meeting Abstract,5,2012,26.3573
Pub81173,Article,16,2017,5.7603
Pub17259,Article,6,2006,0.0284
Pub77679,Review,2,2010,0.0351
Pub28083,Article,7,2017,2.4926
Pub84544,Article,17,2016,1.6273
Pub55243,Article,8,2016,0.8947
Pub94715,Article,4,2013,0.949
Pub97227,Article,9,2016,0.21
Pub15592,Article,15,2015,0.2498
Pub03060,Article,6,2012,0.2173
Pub70223,Proceedings Paper,4,2009,0.5943
Pub58954,Article,3,2016,0.7249
Pub63270,Review,3,2010,0.0287
Pub16509,Article,11,2017,0.5055
Pub86473,Article,3,2015,0.0961
Pub92972,Article,4,1999,0.0642
Pub80933,Review,2,2013,0.0258
Pub14800,Article,3,2006,0.1191
Pub93580,Article,15,2016,0.738
Pub92031,Article,2,2002,0.0307
Pub48546,Article,6,2016,0.5249
Pub13046,Article,5,2015,0.2882
Pub41461,Editorial Material,2,2005,0.137
Pub27644,Article,16,2017,4.8823
Pub07399,Article,3,2012,0.1539
Pub91132,Article,10,2016,1.0674
Pub07056,Article,14,2016,0.4664
Pub55596,Article,8,2017,2.9226
Pub59252,Article,8,2014,0.23
Pub02009,Article,3,2009,0.1189
Pub69364,Meeting Abstract,9,2009,15.5067
Pub14009,Article,3,2011,0.0719
Pub44637,Article,2,2003,0.0574
Pub15965,Review,3,2016,0.4999
Pub03861,Article,12,2016,0.472
Pub38535,Article,3,2008,0.093
Pub21528,Article,7,2014,0.2756
Pub27210,Article,3,2013,0.0482
Pub94094,Article,6,2014,0.2299
Pub09627,Article,9,2015,0.3117
Pub62731,Article,3,2015,0.2958
Pub94482,Article,6,2016,1.5824
Pub59672,Article,13,2017,1.6178
Pub87533,Article,5,2005,0.0632
Pub66390,Article,4,2008,0.1286
Pub93081,Article,4,2015,0.1804
Pub17439,Article,3,2012,0.2244
Pub97452,Article,11,2017,1.1783
Pub67973,Editorial Material,2,2006,0.2382
Pub09091,Article,10,2016,0.46
Pub38705,Article,6,2016,0.4462
Pub56545,Article,7,2015,0.241
Pub22484,Article,6,2011,0.1345
Pub15650,Article,8,2015,0.3407
Pub24344,Meeting Abstract,11,2011,5.0816
Pub76947,Editorial Material,2,2012,0.2994
Pub07932,Note,4,1993,0.0503
Pub93300,Article,7,2012,0.0663
Pub28458,Article,4,2014,0.1653
Pub14361,Article,11,1997,0.0307
Pub32908,Article,16,2015,0.3702
Pub25368,Review,2,2005,0.0262
Pub69199,Article,10,2015,0.3924
Pub68831,Article,6,2016,0.6534
Pub18035,Article,4,2011,0.1345
Pub11081,Article,5,2013,0.4427
Pub34535,Meeting Abstract,5,1998,7.5392
Pub78604,Article,5,2012,0.1256
Pub90631,Article,14,2016,0.689
Pub17616,Article,4,2007,0.4226
Pub45433,Article,2,2016,1.2865
Pub85284,Article,4,2014,0.1653
Pub17324,Article,5,2016,0.4055
Pub32003,Article,2,2014,0.3384
Pub48613,Article,6,2009,0.1095
Pub85123,Article,15,2017,3.8851
Pub69036,Article,6,2015,0.5324
Pub76097,Article,6,1997,0.0838
Pub41032,Article,6,2014,0.4394
Pub43435,Article,8,2016,0.5249
Pub59729,Article,6,2010,0.1089
Pub89556,Article,6,2013,0.4805
Pub00662,Article,8,2009,0.1916
Pub15040,Article,3,1997,0.0846
Pub33747,Article,13,2017,8.3587
Pub18733,Article,3,2014,0.1855
Pub35127,Article,17,2017,1.5657
Pub23048,Article,13,2016,0.9293
Pub54960,Article,6,1996,0.1037
Pub46179,Article,4,2016,0.575
Pub29873,Article,5,2012,0.1275
Pub54534,Article,5,1998,0.3953
Pub21152,Article,5,2014,0.234
Pub47831,Article,10,2017,1.0043
Pub88833,Meeting Abstract,4,2007,7.0043
Pub24439,Article,4,2015,0.1584
Pub42817,Article,4,2014,0.0927
Pub87827,Article,7,2016,0.6455
Pub79415,Article,6,2012,0.0956
Pub90445,Article,5,1997,0.0945
Pub39490,Meeting Abstract,21,2015,0
Pub16338,Article,7,2015,0.1781
Pub73724,Article,15,2016,0.4175
Pub17587,Article,7,2017,0.7908
Pub56266,Article,2,2012,0.0528
Pub94276,Article,5,2017,0.6784
Pub01418,Article,4,2013,0.2547
Pub99156,Proceedings Paper,5,2010,0.2374
Pub85167,Proceedings Paper,3,2006,0.1987
Pub07590,Article,3,2012,0.0952
Pub58872,Article,45,2016,1.6187
Pub58757,Article,3,2016,0.6049
Pub74839,Article,3,2011,0.3595
Pub15833,Article,4,2004,0.0387
Pub20404,Article,3,2003,0.0496
Pub94385,Article,18,2016,0.3265
Pub07162,Article,3,2015,0.5709
Pub04433,Meeting Abstract,6,2015,13.8024
Pub65556,Article,14,2017,2
Pub46112,Proceedings Paper,2,1997,3.2417
Pub55566,Article,2,2009,0.0512
Pub63859,Article,5,2017,1.9139
Pub32435,Article,6,2017,1.4094
Pub48318,Meeting Abstract,5,2001,3.0145
Pub15575,Letter,10,2016,2.8064
Pub84398,Article,8,2016,0.6083
Pub19422,News Item,7,2013,0.4745
Pub33968,Article,13,2016,0.4664
Pub28083,Article,3,2017,0.2618
Pub09416,Article,2,2012,0.0403
Pub76592,Article,2,2013,0.0492
Pub09585,Article,2,2007,0.0778
Pub76741,Article,3,2008,0.0619
Pub44414,Meeting Abstract,6,2013,18.2728
Pub77974,Proceedings Paper,2,2001,0.356
Pub46080,Proceedings Paper,2,1998,0.4116
Pub66641,Review,2,2016,0.2213
Pub79080,Article,6,2001,0.0629
Pub20763,Editorial Material,5,1996,0.3915
Pub53158,Article,8,2010,0.0361
Pub31802,Article,5,1998,0.0323
Pub05744,Article,5,1999,0.0312
Pub63827,Article,4,2010,0.026
Pub19908,Article,4,2016,0.8845
Pub66590,Proceedings Paper,6,2007,0.5249
Pub19144,Meeting Abstract,2,2015,8.3464
Pub74349,Article,3,2001,0.03
Pub12695,Article,17,2017,4.1316
Pub84708,Article,8,2016,1.0341
Pub90238,Meeting Abstract,5,2009,12.5912
Pub37025,Article,7,2017,1.8183
Pub92407,Review,2,2015,0.126
Pub24166,Article,9,2017,1.511
Pub58633,Article,6,2017,1.2003
Pub63942,News Item,2,2002,0.7437
Pub57248,Article,6,2016,0.9293
Pub89814,Proceedings Paper,2,2009,0.223
Pub59553,Editorial Material,2,2014,0.6095
Pub78238,Article,5,2006,0.043
Pub53985,Article,4,2014,0.0619
Pub30560,Article,16,2017,3.0111
Pub27910,Reprint,5,2008,0.2797
Pub67708,Article,5,2016,0.6168
Pub92641,Review,2,2010,0.0191
Pub98696,Article,8,2017,13.0588
Pub64954,Meeting Abstract,6,1998,7.5392
Pub62277,Article,11,2017,2.9511
